,Station,Date,num_entries
14939,BROADWAY,01/17/2020,16418
14940,BROADWAY,01/18/2020,9707
14941,BROADWAY,01/19/2020,8933
14942,BROADWAY,01/20/2020,10656
14943,BROADWAY,01/21/2020,15901
14944,BROADWAY,01/22/2020,16145
14945,BROADWAY,01/23/2020,16171
14946,BROADWAY,01/24/2020,16321
14947,BROADWAY,01/25/2020,7934
14948,BROADWAY,01/26/2020,7212
14949,BROADWAY,01/27/2020,15514
14950,BROADWAY,01/28/2020,16650
14951,BROADWAY,01/29/2020,16876
14952,BROADWAY,01/30/2020,16943
14953,BROADWAY,01/31/2020,16807
14954,BROADWAY,02/01/2020,10198
14955,BROADWAY,02/02/2020,8023
14956,BROADWAY,02/03/2020,16164
14957,BROADWAY,02/04/2020,16753
14958,BROADWAY,02/05/2020,17008
14959,BROADWAY,02/06/2020,16617
14960,BROADWAY,02/07/2020,16707
14961,BROADWAY,02/08/2020,10505
14962,BROADWAY,02/09/2020,8021
14963,BROADWAY,02/10/2020,15849
14964,BROADWAY,02/11/2020,16581
14965,BROADWAY,02/12/2020,16836
14966,BROADWAY,02/13/2020,17020
14967,BROADWAY,02/14/2020,16709
14968,BROADWAY,02/15/2020,10085
14969,BROADWAY,02/16/2020,8702
14970,BROADWAY,02/17/2020,11913
14971,BROADWAY,02/18/2020,15007
14972,BROADWAY,02/19/2020,15675
14973,BROADWAY,02/20/2020,15510
14974,BROADWAY,02/21/2020,15276
14975,BROADWAY,02/22/2020,10448
14976,BROADWAY,02/23/2020,8157
14977,BROADWAY,02/24/2020,16399
14978,BROADWAY,02/25/2020,16379
14979,BROADWAY,02/26/2020,16832
14980,BROADWAY,02/27/2020,16656
14981,BROADWAY,02/28/2020,16827
14982,BROADWAY,02/29/2020,10096
14983,BROADWAY,03/01/2020,7816
14984,BROADWAY,03/02/2020,16493
14985,BROADWAY,03/03/2020,16920
14986,BROADWAY,03/04/2020,17819
14987,BROADWAY,03/05/2020,17260
14988,BROADWAY,03/06/2020,16271
14989,BROADWAY,03/07/2020,10953
14990,BROADWAY,03/08/2020,7777
14991,BROADWAY,03/09/2020,15130
14992,BROADWAY,03/10/2020,15042
14993,BROADWAY,03/11/2020,15077
14994,BROADWAY,03/12/2020,13616
14995,BROADWAY,03/13/2020,11529
14996,BROADWAY,03/14/2020,5968
14997,BROADWAY,03/15/2020,4073
14998,BROADWAY,03/16/2020,6755
14999,BROADWAY,03/17/2020,5409
15000,BROADWAY,03/18/2020,4994
15001,BROADWAY,03/19/2020,4523
15002,BROADWAY,03/20/2020,4042
15003,BROADWAY,03/21/2020,2076
15004,BROADWAY,03/22/2020,1380
15005,BROADWAY,03/23/2020,2024
15006,BROADWAY,03/24/2020,2159
15007,BROADWAY,03/25/2020,2022
15008,BROADWAY,03/26/2020,1963
15009,BROADWAY,03/27/2020,1958
15010,BROADWAY,12/28/2019,9122
15011,BROADWAY,12/29/2019,7697
15012,BROADWAY,12/30/2019,12282
15013,BROADWAY,12/31/2019,12657
15014,BROADWAY JCT,01/01/2020,3426
15015,BROADWAY JCT,01/02/2020,6991
15016,BROADWAY JCT,01/03/2020,7236
15017,BROADWAY JCT,01/04/2020,5103
15018,BROADWAY JCT,01/05/2020,4191
15019,BROADWAY JCT,01/06/2020,7420
15020,BROADWAY JCT,01/07/2020,7896
15021,BROADWAY JCT,01/08/2020,7735
15022,BROADWAY JCT,01/09/2020,7962
15023,BROADWAY JCT,01/10/2020,8441
15024,BROADWAY JCT,01/11/2020,11710
15025,BROADWAY JCT,01/12/2020,7885
15026,BROADWAY JCT,01/13/2020,7538
15027,BROADWAY JCT,01/14/2020,7669
15028,BROADWAY JCT,01/15/2020,7713
15029,BROADWAY JCT,01/16/2020,7893
15030,BROADWAY JCT,01/17/2020,7893
15031,BROADWAY JCT,01/18/2020,6736
15032,BROADWAY JCT,01/19/2020,5882
15033,BROADWAY JCT,01/20/2020,5161
15034,BROADWAY JCT,01/21/2020,7720
15035,BROADWAY JCT,01/22/2020,7891
15036,BROADWAY JCT,01/23/2020,7840
15037,BROADWAY JCT,01/24/2020,8242
15038,BROADWAY JCT,01/25/2020,4655
15039,BROADWAY JCT,01/26/2020,4339
15040,BROADWAY JCT,01/27/2020,7446
15041,BROADWAY JCT,01/28/2020,7854
15042,BROADWAY JCT,01/29/2020,7818
15043,BROADWAY JCT,01/30/2020,7967
15044,BROADWAY JCT,01/31/2020,8498
15045,BROADWAY JCT,02/01/2020,5279
15046,BROADWAY JCT,02/02/2020,4170
15047,BROADWAY JCT,02/03/2020,7899
15048,BROADWAY JCT,02/04/2020,7896
15049,BROADWAY JCT,02/05/2020,8054
15050,BROADWAY JCT,02/06/2020,7903
15051,BROADWAY JCT,02/07/2020,8004
15052,BROADWAY JCT,02/08/2020,5437
15053,BROADWAY JCT,02/09/2020,4204
15054,BROADWAY JCT,02/10/2020,7504
15055,BROADWAY JCT,02/11/2020,8275
15056,BROADWAY JCT,02/12/2020,8270
15057,BROADWAY JCT,02/13/2020,8114
15058,BROADWAY JCT,02/14/2020,8185
15059,BROADWAY JCT,02/15/2020,7566
15060,BROADWAY JCT,02/16/2020,6064
15061,BROADWAY JCT,02/17/2020,8242
15062,BROADWAY JCT,02/18/2020,7526
15063,BROADWAY JCT,02/19/2020,7645
15064,BROADWAY JCT,02/20/2020,7677
15065,BROADWAY JCT,02/21/2020,7345
15066,BROADWAY JCT,02/22/2020,5389
15067,BROADWAY JCT,02/23/2020,4283
15068,BROADWAY JCT,02/24/2020,7904
15069,BROADWAY JCT,02/25/2020,7736
15070,BROADWAY JCT,02/26/2020,7920
15071,BROADWAY JCT,02/27/2020,7897
15072,BROADWAY JCT,02/28/2020,8264
15073,BROADWAY JCT,02/29/2020,5412
15074,BROADWAY JCT,03/01/2020,4202
15075,BROADWAY JCT,03/02/2020,8020
15076,BROADWAY JCT,03/03/2020,8022
15077,BROADWAY JCT,03/04/2020,8372
15078,BROADWAY JCT,03/05/2020,7808
15079,BROADWAY JCT,03/06/2020,7746
15080,BROADWAY JCT,03/07/2020,5072
15081,BROADWAY JCT,03/08/2020,3220
15082,BROADWAY JCT,03/09/2020,7176
15083,BROADWAY JCT,03/10/2020,7089
15084,BROADWAY JCT,03/11/2020,7281
15085,BROADWAY JCT,03/12/2020,6806
15086,BROADWAY JCT,03/13/2020,6334
15087,BROADWAY JCT,03/14/2020,3871
15088,BROADWAY JCT,03/15/2020,2863
15089,BROADWAY JCT,03/16/2020,4791
15090,BROADWAY JCT,03/17/2020,4258
15091,BROADWAY JCT,03/18/2020,4121
15092,BROADWAY JCT,03/19/2020,3763
15093,BROADWAY JCT,03/20/2020,3606
15094,BROADWAY JCT,03/21/2020,3257
15095,BROADWAY JCT,03/22/2020,2218
15096,BROADWAY JCT,03/23/2020,2310
15097,BROADWAY JCT,03/24/2020,2413
15098,BROADWAY JCT,03/25/2020,2261
15099,BROADWAY JCT,03/26/2020,2303
15100,BROADWAY JCT,03/27/2020,2322
15101,BROADWAY JCT,12/28/2019,5053
15102,BROADWAY JCT,12/29/2019,4025
15103,BROADWAY JCT,12/30/2019,6067
15104,BROADWAY JCT,12/31/2019,6606
15105,BRONX PARK EAST,01/01/2020,762
15106,BRONX PARK EAST,01/02/2020,2276
15107,BRONX PARK EAST,01/03/2020,2275
15108,BRONX PARK EAST,01/04/2020,1046
15109,BRONX PARK EAST,01/05/2020,870
15110,BRONX PARK EAST,01/06/2020,2462
15111,BRONX PARK EAST,01/07/2020,2485
15112,BRONX PARK EAST,01/08/2020,2512
15113,BRONX PARK EAST,01/09/2020,2527
15114,BRONX PARK EAST,01/10/2020,2502
15115,BRONX PARK EAST,01/11/2020,1059
15116,BRONX PARK EAST,01/12/2020,862
15117,BRONX PARK EAST,01/13/2020,2320
15118,BRONX PARK EAST,01/14/2020,2423
15119,BRONX PARK EAST,01/15/2020,2523
15120,BRONX PARK EAST,01/16/2020,2437
15121,BRONX PARK EAST,01/17/2020,2322
15122,BRONX PARK EAST,01/18/2020,1029
15123,BRONX PARK EAST,01/19/2020,856
15124,BRONX PARK EAST,01/20/2020,1301
15125,BRONX PARK EAST,01/21/2020,2322
15126,BRONX PARK EAST,01/22/2020,2410
15127,BRONX PARK EAST,01/23/2020,2363
15128,BRONX PARK EAST,01/24/2020,2303
15129,BRONX PARK EAST,01/25/2020,1055
15130,BRONX PARK EAST,01/26/2020,939
15131,BRONX PARK EAST,01/27/2020,2391
15132,BRONX PARK EAST,01/28/2020,2548
15133,BRONX PARK EAST,01/29/2020,2664
15134,BRONX PARK EAST,01/30/2020,2632
15135,BRONX PARK EAST,01/31/2020,2510
15136,BRONX PARK EAST,02/01/2020,1265
15137,BRONX PARK EAST,02/02/2020,928
15138,BRONX PARK EAST,02/03/2020,2403
15139,BRONX PARK EAST,02/04/2020,2489
15140,BRONX PARK EAST,02/05/2020,2475
15141,BRONX PARK EAST,02/06/2020,2487
15142,BRONX PARK EAST,02/07/2020,2421
15143,BRONX PARK EAST,02/08/2020,1176
15144,BRONX PARK EAST,02/09/2020,924
15145,BRONX PARK EAST,02/10/2020,2517
15146,BRONX PARK EAST,02/11/2020,2604
15147,BRONX PARK EAST,02/12/2020,2566
15148,BRONX PARK EAST,02/13/2020,2617
15149,BRONX PARK EAST,02/14/2020,2451
15150,BRONX PARK EAST,02/15/2020,1162
15151,BRONX PARK EAST,02/16/2020,866
15152,BRONX PARK EAST,02/17/2020,1475
15153,BRONX PARK EAST,02/18/2020,2187
15154,BRONX PARK EAST,02/19/2020,2214
15155,BRONX PARK EAST,02/20/2020,2255
15156,BRONX PARK EAST,02/21/2020,2153
15157,BRONX PARK EAST,02/22/2020,1201
15158,BRONX PARK EAST,02/23/2020,895
15159,BRONX PARK EAST,02/24/2020,2599
15160,BRONX PARK EAST,02/25/2020,2510
15161,BRONX PARK EAST,02/26/2020,2581
15162,BRONX PARK EAST,02/27/2020,2550
15163,BRONX PARK EAST,02/28/2020,2474
15164,BRONX PARK EAST,02/29/2020,1177
15165,BRONX PARK EAST,03/01/2020,960
15166,BRONX PARK EAST,03/02/2020,2516
15167,BRONX PARK EAST,03/03/2020,2571
15168,BRONX PARK EAST,03/04/2020,2537
15169,BRONX PARK EAST,03/05/2020,2641
15170,BRONX PARK EAST,03/06/2020,2528
15171,BRONX PARK EAST,03/07/2020,1186
15172,BRONX PARK EAST,03/08/2020,931
15173,BRONX PARK EAST,03/09/2020,2464
15174,BRONX PARK EAST,03/10/2020,2481
15175,BRONX PARK EAST,03/11/2020,2520
15176,BRONX PARK EAST,03/12/2020,2288
15177,BRONX PARK EAST,03/13/2020,2067
15178,BRONX PARK EAST,03/14/2020,983
15179,BRONX PARK EAST,03/15/2020,652
15180,BRONX PARK EAST,03/16/2020,1417
15181,BRONX PARK EAST,03/17/2020,1296
15182,BRONX PARK EAST,03/18/2020,1236
15183,BRONX PARK EAST,03/19/2020,1139
15184,BRONX PARK EAST,03/20/2020,1042
15185,BRONX PARK EAST,03/21/2020,511
15186,BRONX PARK EAST,03/22/2020,311
15187,BRONX PARK EAST,03/23/2020,607
15188,BRONX PARK EAST,03/24/2020,619
15189,BRONX PARK EAST,03/25/2020,599
15190,BRONX PARK EAST,03/26/2020,577
15191,BRONX PARK EAST,03/27/2020,494
15192,BRONX PARK EAST,12/28/2019,1174
15193,BRONX PARK EAST,12/29/2019,834
15194,BRONX PARK EAST,12/30/2019,1717
15195,BRONX PARK EAST,12/31/2019,1717
15196,BROOK AV,01/01/2020,2296
15197,BROOK AV,01/02/2020,5119
15198,BROOK AV,01/03/2020,5340
15199,BROOK AV,01/04/2020,3151
15200,BROOK AV,01/05/2020,2594
15201,BROOK AV,01/06/2020,5715
15202,BROOK AV,01/07/2020,5700
15203,BROOK AV,01/08/2020,5872
15204,BROOK AV,01/09/2020,5784
15205,BROOK AV,01/10/2020,5944
15206,BROOK AV,01/11/2020,3400
15207,BROOK AV,01/12/2020,2572
15208,BROOK AV,01/13/2020,5751
15209,BROOK AV,01/14/2020,5757
15210,BROOK AV,01/15/2020,5918
15211,BROOK AV,01/16/2020,5914
15212,BROOK AV,01/17/2020,5967
15213,BROOK AV,01/18/2020,3075
15214,BROOK AV,01/19/2020,2593
15215,BROOK AV,01/20/2020,4138
15216,BROOK AV,01/21/2020,5645
15217,BROOK AV,01/22/2020,5811
15218,BROOK AV,01/23/2020,5712
15219,BROOK AV,01/24/2020,5690
15220,BROOK AV,01/25/2020,2901
15221,BROOK AV,01/26/2020,2381
15222,BROOK AV,01/27/2020,5512
15223,BROOK AV,01/28/2020,5802
15224,BROOK AV,01/29/2020,5910
15225,BROOK AV,01/30/2020,5847
15226,BROOK AV,01/31/2020,5894
15227,BROOK AV,02/01/2020,3384
15228,BROOK AV,02/02/2020,2537
15229,BROOK AV,02/03/2020,5741
15230,BROOK AV,02/04/2020,5747
15231,BROOK AV,02/05/2020,6050
15232,BROOK AV,02/06/2020,5819
15233,BROOK AV,02/07/2020,5941
15234,BROOK AV,02/08/2020,946
15235,BROOK AV,02/09/2020,666
15236,BROOK AV,02/10/2020,5683
15237,BROOK AV,02/11/2020,5802
15238,BROOK AV,02/12/2020,5780
15239,BROOK AV,02/13/2020,5809
15240,BROOK AV,02/14/2020,5805
15241,BROOK AV,02/15/2020,2999
15242,BROOK AV,02/16/2020,2482
15243,BROOK AV,02/17/2020,3668
15244,BROOK AV,02/18/2020,4894
15245,BROOK AV,02/19/2020,4990
15246,BROOK AV,02/20/2020,4897
15247,BROOK AV,02/21/2020,5051
15248,BROOK AV,02/22/2020,3233
15249,BROOK AV,02/23/2020,2591
15250,BROOK AV,02/24/2020,5646
15251,BROOK AV,02/25/2020,5683
15252,BROOK AV,02/26/2020,5924
15253,BROOK AV,02/27/2020,5909
15254,BROOK AV,02/28/2020,5865
15255,BROOK AV,02/29/2020,3222
15256,BROOK AV,03/01/2020,2499
15257,BROOK AV,03/02/2020,5704
15258,BROOK AV,03/03/2020,5681
15259,BROOK AV,03/04/2020,6007
15260,BROOK AV,03/05/2020,5684
15261,BROOK AV,03/06/2020,5839
15262,BROOK AV,03/07/2020,3189
15263,BROOK AV,03/08/2020,2599
15264,BROOK AV,03/09/2020,5710
15265,BROOK AV,03/10/2020,5640
15266,BROOK AV,03/11/2020,5768
15267,BROOK AV,03/12/2020,5453
15268,BROOK AV,03/13/2020,4982
15269,BROOK AV,03/14/2020,2902
15270,BROOK AV,03/15/2020,2042
15271,BROOK AV,03/16/2020,3736
15272,BROOK AV,03/17/2020,3359
15273,BROOK AV,03/18/2020,3211
15274,BROOK AV,03/19/2020,3071
15275,BROOK AV,03/20/2020,2863
15276,BROOK AV,03/21/2020,495
15277,BROOK AV,03/22/2020,338
15278,BROOK AV,03/23/2020,1608
15279,BROOK AV,03/24/2020,1723
15280,BROOK AV,03/25/2020,1665
15281,BROOK AV,03/26/2020,1561
15282,BROOK AV,03/27/2020,1744
15283,BROOK AV,12/28/2019,3404
15284,BROOK AV,12/29/2019,2576
15285,BROOK AV,12/30/2019,4322
15286,BROOK AV,12/31/2019,4347
15287,BROOKLYN BRIDGE,01/01/2020,6448
15288,BROOKLYN BRIDGE,01/02/2020,17478
15289,BROOKLYN BRIDGE,01/03/2020,14661
15290,BROOKLYN BRIDGE,01/04/2020,5536
15291,BROOKLYN BRIDGE,01/05/2020,6470
15292,BROOKLYN BRIDGE,01/06/2020,16749
15293,BROOKLYN BRIDGE,01/07/2020,17325
15294,BROOKLYN BRIDGE,01/08/2020,17081
15295,BROOKLYN BRIDGE,01/09/2020,17663
15296,BROOKLYN BRIDGE,01/10/2020,17278
15297,BROOKLYN BRIDGE,01/11/2020,9253
15298,BROOKLYN BRIDGE,01/12/2020,6675
15299,BROOKLYN BRIDGE,01/13/2020,17388
15300,BROOKLYN BRIDGE,01/14/2020,16798
15301,BROOKLYN BRIDGE,01/15/2020,17464
15302,BROOKLYN BRIDGE,01/16/2020,17234
15303,BROOKLYN BRIDGE,01/17/2020,15792
15304,BROOKLYN BRIDGE,01/18/2020,4903
15305,BROOKLYN BRIDGE,01/19/2020,5070
15306,BROOKLYN BRIDGE,01/20/2020,6223
15307,BROOKLYN BRIDGE,01/21/2020,16697
15308,BROOKLYN BRIDGE,01/22/2020,16970
15309,BROOKLYN BRIDGE,01/23/2020,17688
15310,BROOKLYN BRIDGE,01/24/2020,17205
15311,BROOKLYN BRIDGE,01/25/2020,4790
15312,BROOKLYN BRIDGE,01/26/2020,5596
15313,BROOKLYN BRIDGE,01/27/2020,18232
15314,BROOKLYN BRIDGE,01/28/2020,18951
15315,BROOKLYN BRIDGE,01/29/2020,19116
15316,BROOKLYN BRIDGE,01/30/2020,19241
15317,BROOKLYN BRIDGE,01/31/2020,17676
15318,BROOKLYN BRIDGE,02/01/2020,6072
15319,BROOKLYN BRIDGE,02/02/2020,4770
15320,BROOKLYN BRIDGE,02/03/2020,18096
15321,BROOKLYN BRIDGE,02/04/2020,18638
15322,BROOKLYN BRIDGE,02/05/2020,18811
15323,BROOKLYN BRIDGE,02/06/2020,18253
15324,BROOKLYN BRIDGE,02/07/2020,16565
15325,BROOKLYN BRIDGE,02/08/2020,7499
15326,BROOKLYN BRIDGE,02/09/2020,5775
15327,BROOKLYN BRIDGE,02/10/2020,17052
15328,BROOKLYN BRIDGE,02/11/2020,18768
15329,BROOKLYN BRIDGE,02/12/2020,17567
15330,BROOKLYN BRIDGE,02/13/2020,17993
15331,BROOKLYN BRIDGE,02/14/2020,17059
15332,BROOKLYN BRIDGE,02/15/2020,6636
15333,BROOKLYN BRIDGE,02/16/2020,10524
15334,BROOKLYN BRIDGE,02/17/2020,7316
15335,BROOKLYN BRIDGE,02/18/2020,17647
15336,BROOKLYN BRIDGE,02/19/2020,19124
15337,BROOKLYN BRIDGE,02/20/2020,18634
15338,BROOKLYN BRIDGE,02/21/2020,16731
15339,BROOKLYN BRIDGE,02/22/2020,8080
15340,BROOKLYN BRIDGE,02/23/2020,6250
15341,BROOKLYN BRIDGE,02/24/2020,18699
15342,BROOKLYN BRIDGE,02/25/2020,17999
15343,BROOKLYN BRIDGE,02/26/2020,18224
15344,BROOKLYN BRIDGE,02/27/2020,19072
15345,BROOKLYN BRIDGE,02/28/2020,17076
15346,BROOKLYN BRIDGE,02/29/2020,7063
15347,BROOKLYN BRIDGE,03/01/2020,5886
15348,BROOKLYN BRIDGE,03/02/2020,18287
15349,BROOKLYN BRIDGE,03/03/2020,18138
15350,BROOKLYN BRIDGE,03/04/2020,18378
15351,BROOKLYN BRIDGE,03/05/2020,18843
15352,BROOKLYN BRIDGE,03/06/2020,15392
15353,BROOKLYN BRIDGE,03/07/2020,6925
15354,BROOKLYN BRIDGE,03/08/2020,5047
15355,BROOKLYN BRIDGE,03/09/2020,16106
15356,BROOKLYN BRIDGE,03/10/2020,15233
15357,BROOKLYN BRIDGE,03/11/2020,13930
15358,BROOKLYN BRIDGE,03/12/2020,12391
15359,BROOKLYN BRIDGE,03/13/2020,9934
15360,BROOKLYN BRIDGE,03/14/2020,3063
15361,BROOKLYN BRIDGE,03/15/2020,1904
15362,BROOKLYN BRIDGE,03/16/2020,6450
15363,BROOKLYN BRIDGE,03/17/2020,4820
15364,BROOKLYN BRIDGE,03/18/2020,4006
15365,BROOKLYN BRIDGE,03/19/2020,3193
15366,BROOKLYN BRIDGE,03/20/2020,2909
15367,BROOKLYN BRIDGE,03/21/2020,856
15368,BROOKLYN BRIDGE,03/22/2020,531
15369,BROOKLYN BRIDGE,03/23/2020,1478
15370,BROOKLYN BRIDGE,03/24/2020,1532
15371,BROOKLYN BRIDGE,03/25/2020,1440
15372,BROOKLYN BRIDGE,03/26/2020,1408
15373,BROOKLYN BRIDGE,03/27/2020,1419
15374,BROOKLYN BRIDGE,12/28/2019,9855
15375,BROOKLYN BRIDGE,12/29/2019,6303
15376,BROOKLYN BRIDGE,12/30/2019,11412
15377,BROOKLYN BRIDGE,12/31/2019,12955
15378,BUHRE AV,01/01/2020,937
15379,BUHRE AV,01/02/2020,3613
15380,BUHRE AV,01/03/2020,3746
15381,BUHRE AV,01/04/2020,1513
15382,BUHRE AV,01/05/2020,1135
15383,BUHRE AV,01/06/2020,3842
15384,BUHRE AV,01/07/2020,3935
15385,BUHRE AV,01/08/2020,3911
15386,BUHRE AV,01/09/2020,3904
15387,BUHRE AV,01/10/2020,3959
15388,BUHRE AV,01/11/2020,1669
15389,BUHRE AV,01/12/2020,1182
15390,BUHRE AV,01/13/2020,3901
15391,BUHRE AV,01/14/2020,4019
15392,BUHRE AV,01/15/2020,4066
15393,BUHRE AV,01/16/2020,3988
15394,BUHRE AV,01/17/2020,4087
15395,BUHRE AV,01/18/2020,1456
15396,BUHRE AV,01/19/2020,1152
15397,BUHRE AV,01/20/2020,2015
15398,BUHRE AV,01/21/2020,3872
15399,BUHRE AV,01/22/2020,3922
15400,BUHRE AV,01/23/2020,3903
15401,BUHRE AV,01/24/2020,3878
15402,BUHRE AV,01/25/2020,1393
15403,BUHRE AV,01/26/2020,1147
15404,BUHRE AV,01/27/2020,3886
15405,BUHRE AV,01/28/2020,4049
15406,BUHRE AV,01/29/2020,4049
15407,BUHRE AV,01/30/2020,4093
15408,BUHRE AV,01/31/2020,4113
15409,BUHRE AV,02/01/2020,1647
15410,BUHRE AV,02/02/2020,1133
15411,BUHRE AV,02/03/2020,3917
15412,BUHRE AV,02/04/2020,4046
15413,BUHRE AV,02/05/2020,4125
15414,BUHRE AV,02/06/2020,4029
15415,BUHRE AV,02/07/2020,3960
15416,BUHRE AV,02/08/2020,1671
15417,BUHRE AV,02/09/2020,1156
15418,BUHRE AV,02/10/2020,3888
15419,BUHRE AV,02/11/2020,3974
15420,BUHRE AV,02/12/2020,3991
15421,BUHRE AV,02/13/2020,4071
15422,BUHRE AV,02/14/2020,4027
15423,BUHRE AV,02/15/2020,1499
15424,BUHRE AV,02/16/2020,1065
15425,BUHRE AV,02/17/2020,1971
15426,BUHRE AV,02/18/2020,3471
15427,BUHRE AV,02/19/2020,3629
15428,BUHRE AV,02/20/2020,3529
15429,BUHRE AV,02/21/2020,3429
15430,BUHRE AV,02/22/2020,1542
15431,BUHRE AV,02/23/2020,1067
15432,BUHRE AV,02/24/2020,3830
15433,BUHRE AV,02/25/2020,3963
15434,BUHRE AV,02/26/2020,3924
15435,BUHRE AV,02/27/2020,3970
15436,BUHRE AV,02/28/2020,4035
15437,BUHRE AV,02/29/2020,1546
15438,BUHRE AV,03/01/2020,1086
15439,BUHRE AV,03/02/2020,3890
15440,BUHRE AV,03/03/2020,3936
15441,BUHRE AV,03/04/2020,3950
15442,BUHRE AV,03/05/2020,3889
15443,BUHRE AV,03/06/2020,3683
15444,BUHRE AV,03/07/2020,1545
15445,BUHRE AV,03/08/2020,1053
15446,BUHRE AV,03/09/2020,3726
15447,BUHRE AV,03/10/2020,3677
15448,BUHRE AV,03/11/2020,3577
15449,BUHRE AV,03/12/2020,3281
15450,BUHRE AV,03/13/2020,3083
15451,BUHRE AV,03/14/2020,1191
15452,BUHRE AV,03/15/2020,764
15453,BUHRE AV,03/16/2020,1997
15454,BUHRE AV,03/17/2020,1736
15455,BUHRE AV,03/18/2020,1464
15456,BUHRE AV,03/19/2020,1409
15457,BUHRE AV,03/20/2020,1295
15458,BUHRE AV,03/21/2020,577
15459,BUHRE AV,03/22/2020,336
15460,BUHRE AV,03/23/2020,748
15461,BUHRE AV,03/24/2020,783
15462,BUHRE AV,03/25/2020,691
15463,BUHRE AV,03/26/2020,684
15464,BUHRE AV,03/27/2020,793
15465,BUHRE AV,12/28/2019,1605
15466,BUHRE AV,12/29/2019,1241
15467,BUHRE AV,12/30/2019,2841
15468,BUHRE AV,12/31/2019,2447
15469,BURKE AV,01/01/2020,1245
15470,BURKE AV,01/02/2020,2920
15471,BURKE AV,01/03/2020,3029
15472,BURKE AV,01/04/2020,1577
15473,BURKE AV,01/05/2020,1197
15474,BURKE AV,01/06/2020,3163
15475,BURKE AV,01/07/2020,3219
15476,BURKE AV,01/08/2020,3174
15477,BURKE AV,01/09/2020,3170
15478,BURKE AV,01/10/2020,3322
15479,BURKE AV,01/11/2020,1632
15480,BURKE AV,01/12/2020,1217
15481,BURKE AV,01/13/2020,3032
15482,BURKE AV,01/14/2020,3193
15483,BURKE AV,01/15/2020,3239
15484,BURKE AV,01/16/2020,3215
15485,BURKE AV,01/17/2020,3003
15486,BURKE AV,01/18/2020,1476
15487,BURKE AV,01/19/2020,1206
15488,BURKE AV,01/20/2020,1889
15489,BURKE AV,01/21/2020,3114
15490,BURKE AV,01/22/2020,3157
15491,BURKE AV,01/23/2020,3115
15492,BURKE AV,01/24/2020,3143
15493,BURKE AV,01/25/2020,1535
15494,BURKE AV,01/26/2020,1297
15495,BURKE AV,01/27/2020,3114
15496,BURKE AV,01/28/2020,3261
15497,BURKE AV,01/29/2020,3335
15498,BURKE AV,01/30/2020,3282
15499,BURKE AV,01/31/2020,3267
15500,BURKE AV,02/01/2020,1692
15501,BURKE AV,02/02/2020,1244
15502,BURKE AV,02/03/2020,3085
15503,BURKE AV,02/04/2020,3337
15504,BURKE AV,02/05/2020,3255
15505,BURKE AV,02/06/2020,3340
15506,BURKE AV,02/07/2020,3258
15507,BURKE AV,02/08/2020,1758
15508,BURKE AV,02/09/2020,1286
15509,BURKE AV,02/10/2020,3309
15510,BURKE AV,02/11/2020,3267
15511,BURKE AV,02/12/2020,3346
15512,BURKE AV,02/13/2020,3404
15513,BURKE AV,02/14/2020,3265
15514,BURKE AV,02/15/2020,1581
15515,BURKE AV,02/16/2020,1275
15516,BURKE AV,02/17/2020,1975
15517,BURKE AV,02/18/2020,2852
15518,BURKE AV,02/19/2020,2962
15519,BURKE AV,02/20/2020,2393
15520,BURKE AV,02/21/2020,2106
15521,BURKE AV,02/22/2020,1704
15522,BURKE AV,02/23/2020,1338
15523,BURKE AV,02/24/2020,3292
15524,BURKE AV,02/25/2020,3348
15525,BURKE AV,02/26/2020,3336
15526,BURKE AV,02/27/2020,3328
15527,BURKE AV,02/28/2020,3195
15528,BURKE AV,02/29/2020,1760
15529,BURKE AV,03/01/2020,1202
15530,BURKE AV,03/02/2020,3300
15531,BURKE AV,03/03/2020,3359
15532,BURKE AV,03/04/2020,3373
15533,BURKE AV,03/05/2020,3282
15534,BURKE AV,03/06/2020,3229
15535,BURKE AV,03/07/2020,1650
15536,BURKE AV,03/08/2020,1279
15537,BURKE AV,03/09/2020,3245
15538,BURKE AV,03/10/2020,3163
15539,BURKE AV,03/11/2020,3145
15540,BURKE AV,03/12/2020,3014
15541,BURKE AV,03/13/2020,2775
15542,BURKE AV,03/14/2020,1359
15543,BURKE AV,03/15/2020,1042
15544,BURKE AV,03/16/2020,2037
15545,BURKE AV,03/17/2020,1843
15546,BURKE AV,03/18/2020,1760
15547,BURKE AV,03/19/2020,1607
15548,BURKE AV,03/20/2020,1484
15549,BURKE AV,03/21/2020,808
15550,BURKE AV,03/22/2020,561
15551,BURKE AV,03/23/2020,918
15552,BURKE AV,03/24/2020,954
15553,BURKE AV,03/25/2020,900
15554,BURKE AV,03/26/2020,851
15555,BURKE AV,03/27/2020,791
15556,BURKE AV,12/28/2019,1678
15557,BURKE AV,12/29/2019,1210
15558,BURKE AV,12/30/2019,2472
15559,BURKE AV,12/31/2019,2421
15560,BURNSIDE AV,01/01/2020,3431
15561,BURNSIDE AV,01/02/2020,8397
15562,BURNSIDE AV,01/03/2020,8487
15563,BURNSIDE AV,01/04/2020,5115
15564,BURNSIDE AV,01/05/2020,3791
15565,BURNSIDE AV,01/06/2020,9056
15566,BURNSIDE AV,01/07/2020,9043
15567,BURNSIDE AV,01/08/2020,9053
15568,BURNSIDE AV,01/09/2020,9264
15569,BURNSIDE AV,01/10/2020,9111
