,Station,Date,num_entries,"('num_entries', 'amax')","('num_entries', 'amin')",normalized_entries
16553,CHAUNCEY ST,03/24/2020,723,120508,598,0.0010424485030439497
16554,CHAUNCEY ST,03/25/2020,683,120508,598,0.0007088649820698857
16555,CHAUNCEY ST,03/26/2020,678,120508,598,0.0006671670419481278
16556,CHAUNCEY ST,03/27/2020,702,120508,598,0.000867317154532566
16557,CHAUNCEY ST,12/28/2019,2014,120508,598,0.01180885664248186
16558,CHAUNCEY ST,12/29/2019,1689,120508,598,0.009098490534567592
16559,CHAUNCEY ST,12/30/2019,2440,120508,598,0.015361521140855641
16560,CHAUNCEY ST,12/31/2019,2404,120508,598,0.015061295971978984
16561,CHRISTOPHER ST,01/01/2020,6682,14268,420,0.4521952628538417
16562,CHRISTOPHER ST,01/02/2020,12653,14268,420,0.8833766608896592
16563,CHRISTOPHER ST,01/03/2020,12291,14268,420,0.8572357019064125
16564,CHRISTOPHER ST,01/04/2020,9480,14268,420,0.6542461005199307
16565,CHRISTOPHER ST,01/05/2020,7566,14268,420,0.5160311958405546
16566,CHRISTOPHER ST,01/06/2020,12733,14268,420,0.889153668399769
16567,CHRISTOPHER ST,01/07/2020,13624,14268,420,0.9534950895436164
16568,CHRISTOPHER ST,01/08/2020,13661,14268,420,0.9561669555170422
16569,CHRISTOPHER ST,01/09/2020,13710,14268,420,0.9597053726169844
16570,CHRISTOPHER ST,01/10/2020,13767,14268,420,0.9638214904679376
16571,CHRISTOPHER ST,01/11/2020,10848,14268,420,0.7530329289428076
16572,CHRISTOPHER ST,01/12/2020,8226,14268,420,0.5636915077989602
16573,CHRISTOPHER ST,01/13/2020,11335,14268,420,0.7882004621606008
16574,CHRISTOPHER ST,01/14/2020,13312,14268,420,0.9309647602541883
16575,CHRISTOPHER ST,01/15/2020,13790,14268,420,0.9654823801270942
16576,CHRISTOPHER ST,01/16/2020,13774,14268,420,0.9643269786250722
16577,CHRISTOPHER ST,01/17/2020,13515,14268,420,0.9456239168110918
16578,CHRISTOPHER ST,01/18/2020,7768,14268,420,0.5306181398035817
16579,CHRISTOPHER ST,01/19/2020,7458,14268,420,0.5082322357019065
16580,CHRISTOPHER ST,01/20/2020,8020,14268,420,0.5488157134604275
16581,CHRISTOPHER ST,01/21/2020,13098,14268,420,0.9155112651646448
16582,CHRISTOPHER ST,01/22/2020,13397,14268,420,0.93710283073368
16583,CHRISTOPHER ST,01/23/2020,13360,14268,420,0.9344309647602542
16584,CHRISTOPHER ST,01/24/2020,14264,14268,420,0.9997111496244945
16585,CHRISTOPHER ST,01/25/2020,5927,14268,420,0.3976747544771808
16586,CHRISTOPHER ST,01/26/2020,5637,14268,420,0.3767331022530329
16587,CHRISTOPHER ST,01/27/2020,12577,14268,420,0.8778885037550549
16588,CHRISTOPHER ST,01/28/2020,13578,14268,420,0.9501733102253033
16589,CHRISTOPHER ST,01/29/2020,13949,14268,420,0.9769641825534373
16590,CHRISTOPHER ST,01/30/2020,13724,14268,420,0.9607163489312536
16591,CHRISTOPHER ST,01/31/2020,12725,14268,420,0.8885759676487579
16592,CHRISTOPHER ST,02/01/2020,9754,14268,420,0.6740323512420566
16593,CHRISTOPHER ST,02/02/2020,7773,14268,420,0.5309792027729636
16594,CHRISTOPHER ST,02/03/2020,13022,14268,420,0.9100231080300404
16595,CHRISTOPHER ST,02/04/2020,13571,14268,420,0.9496678220681687
16596,CHRISTOPHER ST,02/05/2020,13960,14268,420,0.9777585210860774
16597,CHRISTOPHER ST,02/06/2020,13953,14268,420,0.9772530329289428
16598,CHRISTOPHER ST,02/07/2020,13702,14268,420,0.9591276718659735
16599,CHRISTOPHER ST,02/08/2020,10324,14268,420,0.7151935297515887
16600,CHRISTOPHER ST,02/09/2020,7615,14268,420,0.5195696129404969
16601,CHRISTOPHER ST,02/10/2020,12084,14268,420,0.8422876949740035
16602,CHRISTOPHER ST,02/11/2020,13260,14268,420,0.9272097053726169
16603,CHRISTOPHER ST,02/12/2020,14056,14268,420,0.9846909300982092
16604,CHRISTOPHER ST,02/13/2020,13976,14268,420,0.9789139225880994
16605,CHRISTOPHER ST,02/14/2020,14268,14268,420,1.0
16606,CHRISTOPHER ST,02/15/2020,9304,14268,420,0.6415366839976891
16607,CHRISTOPHER ST,02/16/2020,8508,14268,420,0.584055459272097
16608,CHRISTOPHER ST,02/17/2020,8347,14268,420,0.5724292316580012
16609,CHRISTOPHER ST,02/18/2020,12586,14268,420,0.8785384170999422
16610,CHRISTOPHER ST,02/19/2020,13749,14268,420,0.962521663778163
16611,CHRISTOPHER ST,02/20/2020,13839,14268,420,0.9690207972270364
16612,CHRISTOPHER ST,02/21/2020,13463,14268,420,0.9418688619295205
16613,CHRISTOPHER ST,02/22/2020,10105,14268,420,0.6993789716926632
16614,CHRISTOPHER ST,02/23/2020,7967,14268,420,0.5449884459849798
16615,CHRISTOPHER ST,02/24/2020,12453,14268,420,0.8689341421143848
16616,CHRISTOPHER ST,02/25/2020,13188,14268,420,0.9220103986135182
16617,CHRISTOPHER ST,02/26/2020,13715,14268,420,0.9600664355863663
16618,CHRISTOPHER ST,02/27/2020,14079,14268,420,0.9863518197573656
16619,CHRISTOPHER ST,02/28/2020,13299,14268,420,0.9300259965337955
16620,CHRISTOPHER ST,02/29/2020,9551,14268,420,0.6593731946851531
16621,CHRISTOPHER ST,03/01/2020,7467,14268,420,0.5088821490467937
16622,CHRISTOPHER ST,03/02/2020,12334,14268,420,0.8603408434430965
16623,CHRISTOPHER ST,03/03/2020,12905,14268,420,0.9015742345465049
16624,CHRISTOPHER ST,03/04/2020,13358,14268,420,0.9342865395725014
16625,CHRISTOPHER ST,03/05/2020,13524,14268,420,0.9462738301559792
16626,CHRISTOPHER ST,03/06/2020,12453,14268,420,0.8689341421143848
16627,CHRISTOPHER ST,03/07/2020,9562,14268,420,0.6601675332177932
16628,CHRISTOPHER ST,03/08/2020,5962,14268,420,0.40020219526285383
16629,CHRISTOPHER ST,03/09/2020,11022,14268,420,0.7655979202772963
16630,CHRISTOPHER ST,03/10/2020,10556,14268,420,0.731946851530907
16631,CHRISTOPHER ST,03/11/2020,9873,14268,420,0.6826256499133448
16632,CHRISTOPHER ST,03/12/2020,7946,14268,420,0.543471981513576
16633,CHRISTOPHER ST,03/13/2020,5950,14268,420,0.3993356441363374
16634,CHRISTOPHER ST,03/14/2020,4296,14268,420,0.27989601386481805
16635,CHRISTOPHER ST,03/15/2020,2705,14268,420,0.1650057770075101
16636,CHRISTOPHER ST,03/16/2020,3006,14268,420,0.1867417677642981
16637,CHRISTOPHER ST,03/17/2020,2072,14268,420,0.1192952050837666
16638,CHRISTOPHER ST,03/18/2020,1890,14268,420,0.1061525129982669
16639,CHRISTOPHER ST,03/19/2020,1471,14268,420,0.075895436164067
16640,CHRISTOPHER ST,03/20/2020,1406,14268,420,0.07120161756210283
16641,CHRISTOPHER ST,03/21/2020,720,14268,420,0.021663778162911613
16642,CHRISTOPHER ST,03/22/2020,420,14268,420,0.0
16643,CHRISTOPHER ST,03/23/2020,690,14268,420,0.01949740034662045
16644,CHRISTOPHER ST,03/24/2020,707,14268,420,0.020725014442518775
16645,CHRISTOPHER ST,03/25/2020,649,14268,420,0.0165366839976892
16646,CHRISTOPHER ST,03/26/2020,669,14268,420,0.01798093587521664
16647,CHRISTOPHER ST,03/27/2020,669,14268,420,0.01798093587521664
16648,CHRISTOPHER ST,12/28/2019,9499,14268,420,0.6556181398035817
16649,CHRISTOPHER ST,12/29/2019,7988,14268,420,0.5465049104563836
16650,CHRISTOPHER ST,12/30/2019,9994,14268,420,0.6913633737723859
16651,CHRISTOPHER ST,12/31/2019,9248,14268,420,0.6374927787406124
16652,CHURCH AV,01/01/2020,12314,36070,4195,0.25471372549019605
16653,CHURCH AV,01/02/2020,24586,36070,4195,0.6397176470588235
16654,CHURCH AV,01/03/2020,17003,36070,4195,0.40181960784313725
16655,CHURCH AV,01/04/2020,18280,36070,4195,0.44188235294117645
16656,CHURCH AV,01/05/2020,14250,36070,4195,0.31545098039215685
16657,CHURCH AV,01/06/2020,33488,36070,4195,0.9189960784313725
16658,CHURCH AV,01/07/2020,34598,36070,4195,0.9538196078431372
16659,CHURCH AV,01/08/2020,34245,36070,4195,0.9427450980392157
16660,CHURCH AV,01/09/2020,34176,36070,4195,0.9405803921568627
16661,CHURCH AV,01/10/2020,34659,36070,4195,0.9557333333333333
16662,CHURCH AV,01/11/2020,24747,36070,4195,0.6447686274509804
16663,CHURCH AV,01/12/2020,19181,36070,4195,0.4701490196078431
16664,CHURCH AV,01/13/2020,34230,36070,4195,0.9422745098039216
16665,CHURCH AV,01/14/2020,34374,36070,4195,0.9467921568627451
16666,CHURCH AV,01/15/2020,35165,36070,4195,0.9716078431372549
16667,CHURCH AV,01/16/2020,34726,36070,4195,0.957835294117647
16668,CHURCH AV,01/17/2020,33874,36070,4195,0.9311058823529412
16669,CHURCH AV,01/18/2020,21142,36070,4195,0.5316705882352941
16670,CHURCH AV,01/19/2020,18810,36070,4195,0.45850980392156865
16671,CHURCH AV,01/20/2020,21591,36070,4195,0.545756862745098
16672,CHURCH AV,01/21/2020,33570,36070,4195,0.9215686274509803
16673,CHURCH AV,01/22/2020,33787,36070,4195,0.9283764705882352
16674,CHURCH AV,01/23/2020,33934,36070,4195,0.9329882352941177
16675,CHURCH AV,01/24/2020,33733,36070,4195,0.9266823529411765
16676,CHURCH AV,01/25/2020,17016,36070,4195,0.40222745098039214
16677,CHURCH AV,01/26/2020,14961,36070,4195,0.33775686274509803
16678,CHURCH AV,01/27/2020,33444,36070,4195,0.9176156862745098
16679,CHURCH AV,01/28/2020,35493,36070,4195,0.9818980392156863
16680,CHURCH AV,01/29/2020,35665,36070,4195,0.9872941176470589
16681,CHURCH AV,01/30/2020,35409,36070,4195,0.9792627450980392
16682,CHURCH AV,01/31/2020,34688,36070,4195,0.9566431372549019
16683,CHURCH AV,02/01/2020,18947,36070,4195,0.4628078431372549
16684,CHURCH AV,02/02/2020,14739,36070,4195,0.3307921568627451
16685,CHURCH AV,02/03/2020,34683,36070,4195,0.956486274509804
16686,CHURCH AV,02/04/2020,35619,36070,4195,0.9858509803921569
16687,CHURCH AV,02/05/2020,35823,36070,4195,0.9922509803921569
16688,CHURCH AV,02/06/2020,35416,36070,4195,0.9794823529411765
16689,CHURCH AV,02/07/2020,34879,36070,4195,0.962635294117647
16690,CHURCH AV,02/08/2020,12596,36070,4195,0.2635607843137255
16691,CHURCH AV,02/09/2020,9955,36070,4195,0.1807058823529412
16692,CHURCH AV,02/10/2020,34530,36070,4195,0.9516862745098039
16693,CHURCH AV,02/11/2020,36070,36070,4195,1.0
16694,CHURCH AV,02/12/2020,35521,36070,4195,0.9827764705882353
16695,CHURCH AV,02/13/2020,35835,36070,4195,0.9926274509803922
16696,CHURCH AV,02/14/2020,35230,36070,4195,0.9736470588235294
16697,CHURCH AV,02/15/2020,17649,36070,4195,0.4220862745098039
16698,CHURCH AV,02/16/2020,14679,36070,4195,0.3289098039215686
16699,CHURCH AV,02/17/2020,21858,36070,4195,0.5541333333333334
16700,CHURCH AV,02/18/2020,32206,36070,4195,0.8787764705882353
16701,CHURCH AV,02/19/2020,32652,36070,4195,0.8927686274509804
16702,CHURCH AV,02/20/2020,32525,36070,4195,0.8887843137254902
16703,CHURCH AV,02/21/2020,31542,36070,4195,0.8579450980392157
16704,CHURCH AV,02/22/2020,12322,36070,4195,0.2549647058823529
16705,CHURCH AV,02/23/2020,9882,36070,4195,0.1784156862745098
16706,CHURCH AV,02/24/2020,34642,36070,4195,0.9552
16707,CHURCH AV,02/25/2020,34912,36070,4195,0.9636705882352942
16708,CHURCH AV,02/26/2020,35623,36070,4195,0.9859764705882353
16709,CHURCH AV,02/27/2020,35780,36070,4195,0.9909019607843137
16710,CHURCH AV,02/28/2020,35011,36070,4195,0.9667764705882353
16711,CHURCH AV,02/29/2020,12600,36070,4195,0.2636862745098039
16712,CHURCH AV,03/01/2020,9797,36070,4195,0.17574901960784314
16713,CHURCH AV,03/02/2020,34948,36070,4195,0.9648
16714,CHURCH AV,03/03/2020,35707,36070,4195,0.9886117647058823
16715,CHURCH AV,03/04/2020,35657,36070,4195,0.987043137254902
16716,CHURCH AV,03/05/2020,35486,36070,4195,0.9816784313725491
16717,CHURCH AV,03/06/2020,34438,36070,4195,0.9488
16718,CHURCH AV,03/07/2020,18626,36070,4195,0.45273725490196076
16719,CHURCH AV,03/08/2020,13295,36070,4195,0.28549019607843135
16720,CHURCH AV,03/09/2020,33132,36070,4195,0.9078274509803922
16721,CHURCH AV,03/10/2020,32473,36070,4195,0.8871529411764706
16722,CHURCH AV,03/11/2020,32133,36070,4195,0.8764862745098039
16723,CHURCH AV,03/12/2020,29531,36070,4195,0.7948549019607843
16724,CHURCH AV,03/13/2020,26370,36070,4195,0.6956862745098039
16725,CHURCH AV,03/14/2020,12691,36070,4195,0.2665411764705882
16726,CHURCH AV,03/15/2020,9284,36070,4195,0.1596549019607843
16727,CHURCH AV,03/16/2020,17982,36070,4195,0.4325333333333333
16728,CHURCH AV,03/17/2020,15596,36070,4195,0.357678431372549
16729,CHURCH AV,03/18/2020,14590,36070,4195,0.3261176470588235
16730,CHURCH AV,03/19/2020,13091,36070,4195,0.2790901960784314
16731,CHURCH AV,03/20/2020,12305,36070,4195,0.2544313725490196
16732,CHURCH AV,03/21/2020,6069,36070,4195,0.058792156862745096
16733,CHURCH AV,03/22/2020,4195,36070,4195,0.0
16734,CHURCH AV,03/23/2020,7014,36070,4195,0.08843921568627451
16735,CHURCH AV,03/24/2020,7451,36070,4195,0.10214901960784313
16736,CHURCH AV,03/25/2020,6886,36070,4195,0.0844235294117647
16737,CHURCH AV,03/26/2020,6771,36070,4195,0.0808156862745098
16738,CHURCH AV,03/27/2020,6684,36070,4195,0.07808627450980392
16739,CHURCH AV,12/28/2019,17754,36070,4195,0.42538039215686274
16740,CHURCH AV,12/29/2019,14210,36070,4195,0.31419607843137254
16741,CHURCH AV,12/30/2019,26335,36070,4195,0.6945882352941176
16742,CHURCH AV,12/31/2019,26907,36070,4195,0.7125333333333334
16743,CITY / BUS,01/01/2020,4818,110610,1,0.043549801553219
16744,CITY / BUS,01/02/2020,15053,110610,1,0.13608295889122946
16745,CITY / BUS,01/03/2020,14911,110610,1,0.1347991573922556
16746,CITY / BUS,01/04/2020,7624,110610,1,0.06891844244139265
16747,CITY / BUS,01/05/2020,4789,110610,1,0.04328761674004828
16748,CITY / BUS,01/06/2020,16786,110610,1,0.15175076169208654
16749,CITY / BUS,01/07/2020,17511,110610,1,0.1583053820213545
16750,CITY / BUS,01/08/2020,97778,110610,1,0.8839877405997704
16751,CITY / BUS,01/09/2020,17910,110610,1,0.16191268341635853
16752,CITY / BUS,01/10/2020,17307,110610,1,0.1564610474735329
16753,CITY / BUS,01/11/2020,9292,110610,1,0.08399858962652225
16754,CITY / BUS,01/12/2020,5340,110610,1,0.04826912819029193
16755,CITY / BUS,01/13/2020,16833,110610,1,0.15217568190653563
16756,CITY / BUS,01/14/2020,17390,110610,1,0.15721143849053876
16757,CITY / BUS,01/15/2020,17723,110610,1,0.16022204341418872
16758,CITY / BUS,01/16/2020,17692,110610,1,0.15994177688976485
16759,CITY / BUS,01/17/2020,16438,110610,1,0.1486045439340379
16760,CITY / BUS,01/18/2020,3,110610,1,1.8081711253152998e-05
16761,CITY / BUS,01/19/2020,1,110610,1,0.0
16762,CITY / BUS,01/20/2020,7301,110610,1,0.06599824607400845
16763,CITY / BUS,01/21/2020,17338,110610,1,0.15674131399795677
16764,CITY / BUS,01/22/2020,17765,110610,1,0.16060175935050494
16765,CITY / BUS,01/23/2020,18811,110610,1,0.17005849433590395
16766,CITY / BUS,01/24/2020,16978,110610,1,0.15348660597238922
16767,CITY / BUS,01/25/2020,3,110610,1,1.8081711253152998e-05
16768,CITY / BUS,01/26/2020,2496,110610,1,0.022556934788308367
16769,CITY / BUS,01/27/2020,16709,110610,1,0.15105461580884014
16770,CITY / BUS,01/28/2020,17764,110610,1,0.16059271849487836
16771,CITY / BUS,01/29/2020,17632,110610,1,0.15939932555217026
16772,CITY / BUS,01/30/2020,17537,110610,1,0.1585404442676455
16773,CITY / BUS,01/31/2020,16964,110610,1,0.15336003399361717
16774,CITY / BUS,02/01/2020,7828,110610,1,0.07076277698921427
16775,CITY / BUS,02/02/2020,4441,110610,1,0.04014139898199966
16776,CITY / BUS,02/03/2020,16594,110610,1,0.15001491741178385
16777,CITY / BUS,02/04/2020,17613,110610,1,0.1592275492952653
16778,CITY / BUS,02/05/2020,17927,110610,1,0.16206637796201032
16779,CITY / BUS,02/06/2020,17379,110610,1,0.1571119890786464
16780,CITY / BUS,02/07/2020,16672,110610,1,0.15072010415065681
16781,CITY / BUS,02/08/2020,7981,110610,1,0.07214602790008047
16782,CITY / BUS,02/09/2020,4800,110610,1,0.04338706615194062
16783,CITY / BUS,02/10/2020,16509,110610,1,0.14924644468352485
16784,CITY / BUS,02/11/2020,110610,110610,1,1.0
16785,CITY / BUS,02/12/2020,17656,110610,1,0.1596163060872081
16786,CITY / BUS,02/13/2020,17400,110610,1,0.1573018470468045
16787,CITY / BUS,02/14/2020,16544,110610,1,0.14956287463045503
16788,CITY / BUS,02/15/2020,7172,110610,1,0.06483197569818007
16789,CITY / BUS,02/16/2020,5468,110610,1,0.049426357710493724
16790,CITY / BUS,02/17/2020,7436,110610,1,0.06721876158359627
16791,CITY / BUS,02/18/2020,17148,110610,1,0.15502355142890722
16792,CITY / BUS,02/19/2020,17656,110610,1,0.1596163060872081
16793,CITY / BUS,02/20/2020,17894,110610,1,0.1617680297263333
16794,CITY / BUS,02/21/2020,16434,110610,1,0.14856838051153162
16795,CITY / BUS,02/22/2020,8311,110610,1,0.0751295102568507
16796,CITY / BUS,02/23/2020,5125,110610,1,0.046325344230577985
16797,CITY / BUS,02/24/2020,16677,110610,1,0.1507653084287897
16798,CITY / BUS,02/25/2020,17461,110610,1,0.15785333924002568
16799,CITY / BUS,02/26/2020,17535,110610,1,0.15852236255639235
16800,CITY / BUS,02/27/2020,17668,110610,1,0.159724796354727
16801,CITY / BUS,02/28/2020,16454,110610,1,0.14874919762406313
16802,CITY / BUS,02/29/2020,7411,110610,1,0.06699274019293186
16803,CITY / BUS,03/01/2020,4879,110610,1,0.044101293746440166
16804,CITY / BUS,03/02/2020,16446,110610,1,0.14867687077905054
16805,CITY / BUS,03/03/2020,17370,110610,1,0.15703062137800722
16806,CITY / BUS,03/04/2020,16502,110610,1,0.1491831586941388
16807,CITY / BUS,03/05/2020,16285,110610,1,0.14722129302317172
16808,CITY / BUS,03/06/2020,36487,110610,1,0.32986465839127016
16809,CITY / BUS,03/07/2020,7683,110610,1,0.06945185292336066
16810,CITY / BUS,03/08/2020,4604,110610,1,0.041615058449131624
16811,CITY / BUS,03/09/2020,14474,110610,1,0.13084830348344167
16812,CITY / BUS,03/10/2020,14116,110610,1,0.12761167716912727
16813,CITY / BUS,03/11/2020,12667,110610,1,0.11451147736621795
16814,CITY / BUS,03/12/2020,10368,110610,1,0.09372655028071857
16815,CITY / BUS,03/13/2020,6642,110610,1,0.06004032221609453
16816,CITY / BUS,03/14/2020,2533,110610,1,0.022891446446491697
16817,CITY / BUS,03/15/2020,1476,110610,1,0.013335262049200337
16818,CITY / BUS,03/16/2020,3183,110610,1,0.02876800260376642
16819,CITY / BUS,03/17/2020,2153,110610,1,0.019455921308392625
16820,CITY / BUS,03/18/2020,1706,110610,1,0.015414658843312931
16821,CITY / BUS,03/19/2020,1367,110610,1,0.012349808785903497
16822,CITY / BUS,03/20/2020,1222,110610,1,0.011038884720049906
16823,CITY / BUS,03/21/2020,467,110610,1,0.004213038721984649
16824,CITY / BUS,03/22/2020,323,110610,1,0.0029111555117576327
16825,CITY / BUS,03/23/2020,713,110610,1,0.006437089206122467
16826,CITY / BUS,03/24/2020,704,110610,1,0.006355721505483279
16827,CITY / BUS,03/25/2020,635,110610,1,0.005731902467249501
16828,CITY / BUS,03/26/2020,652,110610,1,0.005885597012901301
16829,CITY / BUS,03/27/2020,589,110610,1,0.005316023108426981
16830,CITY / BUS,12/28/2019,8726,110610,1,0.07888146534187995
16831,CITY / BUS,12/29/2019,6104,110610,1,0.05517634188899637
16832,CITY / BUS,12/30/2019,10932,110610,1,0.09882559285410772
16833,CITY / BUS,12/31/2019,11533,110610,1,0.1042591470856802
16834,CITY HALL,01/01/2020,1273,7257386,0,0.00017540750898463993
16835,CITY HALL,01/02/2020,5996,7257386,0,0.0008261927917296944
16836,CITY HALL,01/03/2020,5447,7257386,0,0.000750545719905211
16837,CITY HALL,01/04/2020,1585,7257386,0,0.00021839819461166873
16838,CITY HALL,01/05/2020,1483,7257386,0,0.00020434354738744777
16839,CITY HALL,01/06/2020,5962,7257386,0,0.0008215079093216208
16840,CITY HALL,01/07/2020,6039,7257386,0,0.000832117790069317
16841,CITY HALL,01/08/2020,6067,7257386,0,0.0008359759285230247
16842,CITY HALL,01/09/2020,6272,7257386,0,0.0008642230136305276
16843,CITY HALL,01/10/2020,6063,7257386,0,0.0008354247658867807
16844,CITY HALL,01/11/2020,2381,7257386,0,0.0003280795592242165
16845,CITY HALL,01/12/2020,1570,7257386,0,0.00021633133472575387
16846,CITY HALL,01/13/2020,6221,7257386,0,0.0008571956900184171
16847,CITY HALL,01/14/2020,6154,7257386,0,0.0008479637158613308
16848,CITY HALL,01/15/2020,6337,7257386,0,0.0008731794064694919
16849,CITY HALL,01/16/2020,6138,7257386,0,0.0008457590653163549
16850,CITY HALL,01/17/2020,5698,7257386,0,0.0007851311753295195
16851,CITY HALL,01/18/2020,1344,7257386,0,0.0001851906457779702
16852,CITY HALL,01/19/2020,1319,7257386,0,0.00018174587930144546
16853,CITY HALL,01/20/2020,2294,7257386,0,0.00031609177188591045
16854,CITY HALL,01/21/2020,5930,7257386,0,0.0008170986082316691
16855,CITY HALL,01/22/2020,6168,7257386,0,0.0008498927850881847
16856,CITY HALL,01/23/2020,6394,7257386,0,0.0008810334740359683
16857,CITY HALL,01/24/2020,6050,7257386,0,0.0008336334873189879
16858,CITY HALL,01/25/2020,1179,7257386,0,0.0001624551870329069
16859,CITY HALL,01/26/2020,1563,7257386,0,0.00021536680011232694
16860,CITY HALL,01/27/2020,6113,7257386,0,0.0008423142988398302
16861,CITY HALL,01/28/2020,6511,7257386,0,0.0008971549811461041
16862,CITY HALL,01/29/2020,6487,7257386,0,0.0008938480053286403
16863,CITY HALL,01/30/2020,6600,7257386,0,0.0009094183498025322
16864,CITY HALL,01/31/2020,6405,7257386,0,0.0008825491712856393
16865,CITY HALL,02/01/2020,1449,7257386,0,0.00019965866497937413
16866,CITY HALL,02/02/2020,1079,7257386,0,0.00014867612112680792
16867,CITY HALL,02/03/2020,6308,7257386,0,0.0008691834773567232
16868,CITY HALL,02/04/2020,6574,7257386,0,0.0009058357926669464
16869,CITY HALL,02/05/2020,6530,7257386,0,0.0008997730036682629
16870,CITY HALL,02/06/2020,6371,7257386,0,0.0008778642888775655
16871,CITY HALL,02/07/2020,5916,7257386,0,0.0008151695390048152
16872,CITY HALL,02/08/2020,2217,7257386,0,0.00030548189113821424
16873,CITY HALL,02/09/2020,1659,7257386,0,0.00022859470338218197
16874,CITY HALL,02/10/2020,6037,7257386,0,0.000831842208751195
16875,CITY HALL,02/11/2020,6477,7257386,0,0.0008924700987380305
16876,CITY HALL,02/12/2020,6583,7257386,0,0.0009070759085984954
16877,CITY HALL,02/13/2020,6656,7257386,0,0.0009171346267099476
16878,CITY HALL,02/14/2020,5886,7257386,0,0.0008110358192329856
16879,CITY HALL,02/15/2020,1491,7257386,0,0.0002054458726599357
16880,CITY HALL,02/16/2020,1357,7257386,0,0.00018698192434576306
16881,CITY HALL,02/17/2020,2308,7257386,0,0.0003180208411127643
16882,CITY HALL,02/18/2020,6017,7257386,0,0.0008290863955699751
16883,CITY HALL,02/19/2020,6376,7257386,0,0.0008785532421728705
16884,CITY HALL,02/20/2020,6402,7257386,0,0.0008821357993084563
16885,CITY HALL,02/21/2020,5956,7257386,0,0.0008206811653672548
16886,CITY HALL,02/22/2020,0,7257386,0,0.0
16887,CITY HALL,02/23/2020,1,7257386,0,1.3779065906098973e-07
16888,CITY HALL,02/24/2020,6540,7257386,0,0.0009011509102588728
16889,CITY HALL,02/25/2020,6443,7257386,0,0.0008877852163299569
16890,CITY HALL,02/26/2020,6414,7257386,0,0.0008837892872171881
16891,CITY HALL,02/27/2020,6783,7257386,0,0.0009346340404106933
16892,CITY HALL,02/28/2020,7257386,7257386,0,1.0
16893,CITY HALL,02/29/2020,0,7257386,0,0.0
16894,CITY HALL,03/01/2020,0,7257386,0,0.0
16895,CITY HALL,03/02/2020,6219,7257386,0,0.0008569201087002951
16896,CITY HALL,03/03/2020,6453,7257386,0,0.0008891631229205667
16897,CITY HALL,03/04/2020,6349,7257386,0,0.0008748328943782238
16898,CITY HALL,03/05/2020,6303,7257386,0,0.0008684945240614182
16899,CITY HALL,03/06/2020,5490,7257386,0,0.0007564707182448336
16900,CITY HALL,03/07/2020,1883,7257386,0,0.00025945981101184364
16901,CITY HALL,03/08/2020,1060,7257386,0,0.00014605809860464912
16902,CITY HALL,03/09/2020,5426,7257386,0,0.0007476521160649303
16903,CITY HALL,03/10/2020,5432,7257386,0,0.0007484788600192962
16904,CITY HALL,03/11/2020,5036,7257386,0,0.0006939137590311442
16905,CITY HALL,03/12/2020,4406,7257386,0,0.0006071056438227208
16906,CITY HALL,03/13/2020,3386,7257386,0,0.0004665591715805112
16907,CITY HALL,03/14/2020,951,7257386,0,0.00013103891676700122
16908,CITY HALL,03/15/2020,589,7257386,0,8.115869818692295e-05
16909,CITY HALL,03/16/2020,1949,7257386,0,0.000268553994509869
16910,CITY HALL,03/17/2020,1473,7257386,0,0.00020296564079683787
16911,CITY HALL,03/18/2020,1149,7257386,0,0.0001583214672610772
16912,CITY HALL,03/19/2020,963,7257386,0,0.00013269240467573312
16913,CITY HALL,03/20/2020,835,7257386,0,0.00011505520031592642
16914,CITY HALL,03/21/2020,196,7257386,0,2.7006969175953987e-05
16915,CITY HALL,03/22/2020,127,7257386,0,1.7499413700745695e-05
16916,CITY HALL,03/23/2020,397,7257386,0,5.4702891647212925e-05
16917,CITY HALL,03/24/2020,418,7257386,0,5.759649548749371e-05
16918,CITY HALL,03/25/2020,325,7257386,0,4.4781964194821665e-05
16919,CITY HALL,03/26/2020,349,7257386,0,4.8088940012285416e-05
16920,CITY HALL,03/27/2020,331,7257386,0,4.56087081491876e-05
16921,CITY HALL,12/28/2019,2562,7257386,0,0.00035301966851425566
16922,CITY HALL,12/29/2019,1422,7257386,0,0.0001959383171847274
16923,CITY HALL,12/30/2019,4208,7257386,0,0.0005798230933286448
16924,CITY HALL,12/31/2019,4044,7257386,0,0.0005572254252426425
16925,CLARK ST,01/01/2020,2815,5628,205,0.48128342245989303
16926,CLARK ST,01/02/2020,4934,5628,205,0.8720265535681357
16927,CLARK ST,01/03/2020,4525,5628,205,0.7966070440715471
16928,CLARK ST,01/04/2020,3231,5628,205,0.5579937304075235
16929,CLARK ST,01/05/2020,5096,5628,205,0.9018993177208188
16930,CLARK ST,01/06/2020,5008,5628,205,0.8856721371934354
16931,CLARK ST,01/07/2020,5434,5628,205,0.9642264429282685
16932,CLARK ST,01/08/2020,5445,5628,205,0.9662548404941914
16933,CLARK ST,01/09/2020,5258,5628,205,0.9317720818735018
16934,CLARK ST,01/10/2020,5202,5628,205,0.9214456942651669
16935,CLARK ST,01/11/2020,4030,5628,205,0.7053291536050157
16936,CLARK ST,01/12/2020,3365,5628,205,0.582703300756039
16937,CLARK ST,01/13/2020,4502,5628,205,0.792365849160981
